,Date,User,Tweet
5835,2022-09-07 12:20:56+00:00,dnla_md,"@itsthefatguy I think for them it would have been calamitous for the incoming board to sack tuchel, given his popularity. Now that he’s hit a rough patch they had a reason to let him go and bring in their own man, so they can justify a switch"
5836,2022-09-07 12:20:34+00:00,Naijawhatsup,UPDATED: Chelsea Sack Manager Tuchel After Dinamo Zagreb Defeat https://t.co/7LMvMssOLh https://t.co/yJ8qRcMRj6
5837,2022-09-07 12:20:24+00:00,BlazeSymply,@DeadlineDayLive None qualified for this job than Tuchel that was sack
5838,2022-09-07 12:20:22+00:00,YoussefTarchou1,Football: Chelsea sack Thomas Tuchel https://t.co/Jq4ICBBGDM
5839,2022-09-07 12:20:19+00:00,nutmegiwobi,Honestly shocked that Tuchel was the second manager to be sack so far lol
5840,2022-09-07 12:20:12+00:00,worldnews_guru,Why did Chelsea sack Thomas Tuchel?  https://t.co/f9Xmv0q9QS https://t.co/Nerfa4ZIgk
5841,2022-09-07 12:20:11+00:00,worldnews_guru,Why did Chelsea sack Thomas Tuchel?  https://t.co/f9Xmv0q9QS https://t.co/uPS81ic6lJ
5842,2022-09-07 12:20:03+00:00,DerFranzWagner,"Chelsea sack Thomas Tuchel

Todd Boehly’s phone: https://t.co/GtDT4gqVWp"
5843,2022-09-07 12:19:51+00:00,iam_motm,Why sack Tuchel na 💔
5844,2022-09-07 12:19:44+00:00,Owene2220,How did Thomas Tuchel get the sack before Brendan Rogers 😭
5845,2022-09-07 12:19:44+00:00,Laxix6,Havertz Stans are mostly happy about this Tuchel sack. When will you guys realize your boy is not good and no coach can fix that??
5846,2022-09-07 12:19:43+00:00,krisnony,"Dortmund sacked Thomas Tuchel nobody faulted them, PSG sacked Thomas Tuchel, nobody faulted them, now Chelsea sacks Thomas Tuchel, booooom!!! Everyone is faulting Chelsea"
5847,2022-09-07 12:19:42+00:00,TomRoddy_,"Piece on why #cfc sacked Tuchel: 

🔵Decision made well before Zagreb
🔵Cracks began to show in Orlando
🔵Excuses &amp; blaming players for defeats 
🔵Owners felt TT lacked emotional intelligence in takeover
🔵Auba transfer signed off despite plan to sack TT

https://t.co/Ti2oqnxj0S"
5848,2022-09-07 12:19:39+00:00,PurpleWorldNG,Chelsea Sack Tuchel https://t.co/b3CqJ9t39i
5849,2022-09-07 12:19:34+00:00,Lowkey_Blues,"Let's see if they fulfill this and get it right cos there was a lot of empty promises with the old regime. I've been positive about Boehly so far, but much of the decision to sack Tuchel doesn't seem to correspond with what was going on the pitch which is poor on their part https://t.co/QY5wnfBvIQ"
5850,2022-09-07 12:19:26+00:00,nasje_b,didn’t think tuchel deserved the sack yet no???????
5851,2022-09-07 12:19:25+00:00,SJosipe,"Chelsea's loss last night must have cost Boehly a bet fortune.

That's the only reason I can think of for Tuchel's shock sack"
5852,2022-09-07 12:19:17+00:00,koftownboy,Tuchel’s sack has evoke fan’s emotions than any other sacks 😭😭
5853,2022-09-07 12:19:15+00:00,kytvnews,Chelsea sack Thomas Tuchel after shock Champions League defeat to Dinamo Zagreb. Chelsea have sacked Thomas Tuchel in the wake of Tuesday's chastening 1-0 Champions League defeat at Dinamo Zagreb. https://t.co/ENRqUDGKUJ
5854,2022-09-07 12:19:13+00:00,GoleadorSucioso,Justifiable to sack Tuchel.  But why create these false narratives?  He was sacked because Chelsea hadn’t been good since that Juventus home game in the CL last fall.  Just say that.
5855,2022-09-07 12:19:08+00:00,lordpatricius1,most of you reacting to tuchel sack should've been around when roman first sacked mourinho.
5856,2022-09-07 12:19:08+00:00,MKanyes,Chelsea sack Tuchel ? Wow wow wow
5857,2022-09-07 12:18:51+00:00,BensonJackmich1,"@Airjordyy @CFCPys None went after tuchel, none, the criticized us yes but they never said we should sack tuchel, u could hear from carraghers voice how disappointing he is"
5858,2022-09-07 12:18:51+00:00,M1nas1999,Should we sack Arteta and appoint Tuchel?
5859,2022-09-07 12:18:35+00:00,theolala83,@90sSophie @FabrizioRomano Tuchel sack sweet me
5860,2022-09-07 12:18:25+00:00,ahrinzherome,So Chelsea decided to sack Tuchel so early in the season. Poor decision for me #TuchelOut
5861,2022-09-07 12:18:23+00:00,vero_cfc,"We struggled for more than half of last season, during preseason, lost to Leeds, Southampton and Zagreb, lucky win against westham and a disappointing draw with spurs. Sack worthy.

Thank you for the ucl Tuchel! 💙"
5862,2022-09-07 12:18:20+00:00,chukwuzo1,"FC Barcelona is the cause of Thomas Tuchel's sack 
#TuchelOut #TranferWindow"
5863,2022-09-07 12:18:16+00:00,Artenal_49,"How can you back Tuchel to invest this much on new players. Buy them, lose ONE game in the UCL and then sack him afterwards. There’s got to be something we don’t know cos MAKE IT MAKE SENSE. #Chelsea"
5864,2022-09-07 12:18:15+00:00,SeniorBabino,"Today World Coach Sack Day!

1. Thomas Tuchel Of Chelsea FC; Sacked.

2. RB Leipzip head coach Domenico Tedesco Sacked.

3. Sinisa Mihajlovic of Bologna sacked

4. Sevilla have also Sacked Julen Lopetegui."
5865,2022-09-07 12:18:07+00:00,ETribuneSports,"Chelsea sack Tuchel after poor start to season

Premier League club say they will move ‘swiftly’ to appoint a replacement for departing manager

Read more: https://t.co/RoMPfh3Mjc

#football #EPL #Chelsea #ThomasTuchel https://t.co/OFTtFfyALS"
5866,2022-09-07 12:18:06+00:00,Freddie65117862,Shocking decision to sack tuchel never the less I will always have so much respect for all he’s done for chelsea. Winning a UCL only 3 months into his chelsea job forever a legend best of luck for your next challenge 💙#Tuchel #chelsea #football
5867,2022-09-07 12:18:04+00:00,allthingschels1,"The decision to sack Tuchel had already been decided prior to Tuesday. Tuchel was going to be sacked, win, lose or draw in Croatia. 

[@Matt_Law_DT/@TeleFootball]

It’s a cold industry. No loyalty."
5868,2022-09-07 12:18:01+00:00,thedailyretina,"Chelsea sack Thomas Tuchel, news, latest, next coach, Champions League &amp; More Latest News Here https://t.co/wOw2totnHm"
5869,2022-09-07 12:17:58+00:00,noahefcc,"@ftblShush Definetly bro, i thought Tuchel was building a fantastic side despite the poor run of form. To sack him after backing him so heavily in the transfer market is genuinely ludicrous"
5870,2022-09-07 12:17:57+00:00,hawesomepossum,I support the decision to sack Tuchel...but it is a weird one for Chelsea to do considering they backed him on the market with players that he wants. Chelsea needs to be firm on what they want to do since they already fully back him on the market he shouldve had more time.
5871,2022-09-07 12:17:48+00:00,hanonkeys,"Todd Boehly recruited expensive players(Mostly Defenders) all summer for Thomas Tuchel which may not be the preferred options for a new potential manager in XI selection only to sack him few weeks into the season, i hope he know what he's doing 😏"
5872,2022-09-07 12:17:47+00:00,JudeHardwick03,They clearly knew they were going to sack Tuchel weeks ago. Which then brings the question why on earth did we sell Gilmour if Tuchel didn’t want him and why did we sign Auba when Tuchel wanted him? https://t.co/aB1qBnMg5w
5873,2022-09-07 12:17:47+00:00,ImproperChels,Distraught. Spent 270m getting him the players he wants only to sack the man 7 games in? Make it make sense. Thank you for everything Thomas Tuchel 💙
5874,2022-09-07 12:17:46+00:00,redfsports,Sports - Chelsea sack Tuchel after Champions League defeat https://t.co/1Z0cdZNqdb
5875,2022-09-07 12:17:44+00:00,TheRisingNepal,Chelsea sack Tuchel after Champions League defeat to Zagreb https://t.co/zx6z3UWvjj
5876,2022-09-07 12:17:40+00:00,TheReporter00,Chelsea sack Thomas Tuchel after shock Champions League defeat to Dinamo Zagreb. Chelsea have sacked Thomas Tuchel in the wake of Tuesday's chastening 1-0 Champions League defeat at Dinamo Zagreb. https://t.co/Pwx63sbHUo
5877,2022-09-07 12:17:38+00:00,Ohorsasz,That Tuchel Sack makes no sense!
5878,2022-09-07 12:17:37+00:00,adxmjm,"Dont think Tuchel was going to turn it around at Chelsea tbh, people hanging onto that UCL win for too long. Right decision to sack him and honestly I wouldn't want him at United."
5879,2022-09-07 12:17:37+00:00,TNFT95,@KSI Arsenal have been decent for 5 games bro calm down arsenal haven’t won anything substantial in years lol I agree too soon to sack tuchel but Chelsea a mess? Coming from an arsenal fan because they’ve have had a good 5 games? We lost a game in the CL arsenal are not in the CL 😂
5880,2022-09-07 12:17:35+00:00,ChelseaNewsApp,Gary Neville mocks Todd Boehly's Chelsea decision to sack Thomas Tuchel amid Man Utd comparison: https://t.co/GwyMsk0iC3
5881,2022-09-07 12:17:35+00:00,evertonnewsapp,Frank Lampard proven right over Anthony Gordon transfer as Chelsea sack Thomas Tuchel: https://t.co/qR7ZkDvQwn
5882,2022-09-07 12:17:34+00:00,teeeeboogie,"Tuchel easily could’ve been the best manager CFC has seen since Mourinho. Chelsea does not leave any room for growth. Sack Conte, sack Sarri, sack Lampard(very much a valid sacking tho💀), sack Tuchel. Fuck sake, what do you niggas want Lmaoo?? A third run from fucking Hiddink??"
5883,2022-09-07 12:17:29+00:00,Adelekesteager,@debbie_Gabbie Tuchel lost it and he himself admitted yesterday after losing to Zagreb and everyone is seeing dis sack since
5884,2022-09-07 12:17:17+00:00,higgs_rhys,"Might genuinely stop watching @ChelseaFC and following them for the rest of the season. How can you sack Tuchel after all that he’s done for the club? Shocking decision, especially after spending so much to build a squad Tuchel likes."
5885,2022-09-07 12:17:16+00:00,neilroarty,"31st October: Chelsea manager Thomas Tuchel sells Billy Gilmour to Brighton

7 September: Chelsea sack Tuchel and approach Brighton about their manager 

#Scotswatch"
5886,2022-09-07 12:17:11+00:00,KamalHunnidz,way too early to sack tuchel over a couple of bad games
5887,2022-09-07 12:17:05+00:00,DotManBFr,"Tuchel’s sack hurts man, else if he’s done his all for the club you never can tell."
5888,2022-09-07 12:17:05+00:00,quame_age,Ei how did we sack tuchel ?
5889,2022-09-07 12:16:56+00:00,LFCMIKE11,@Trentslegacy Facts bro. They spent all that money on defenders specifically for tuchel then sack him straight after lmfao
5890,2022-09-07 12:16:49+00:00,insidebizng,"Chelsea Sack Manager Thomas Tuchel @@insidebizng https://t.co/5JSOePlXLq
@ChelseaFC @TTuchelofficial"
5891,2022-09-07 12:16:49+00:00,BlueMaestro2,How are you gonna back Tuchel with £300 million during the transfer window and sack him after a month?
5892,2022-09-07 12:16:44+00:00,AbinD_,@Ryn0h @NiiNiiFC Why did we sack Tuchel then?
5893,2022-09-07 12:16:38+00:00,AngelosJr2,@bethelblaq @DunnDilla410 @_Wizzben @ConnCFC Where in my sentence did I say Lamps deserved the sack. Trust me I had the same energy for lamps and Tuchel. I don’t care that we won a CL after sacking him. It’s not like our problem is winning trophies. Our problem is actually keeping a manager.
5894,2022-09-07 12:16:36+00:00,ohmakguard,fans chelsea bila dengar rumours chelsea nak sack tuchel https://t.co/Jo7DLbi1A2
5895,2022-09-07 12:16:35+00:00,FranclseIecha,"@homor_ No one said he’s better than Tuchel na lol no one dares say so. But we have to back whatever manager they bring for us, not like we have a choice. If it doesn’t work, we sack after 6 months 🤝"
5896,2022-09-07 12:16:30+00:00,AdamsonAbraham,"@ChelseaFC I understand the decision somehow but the timing sucks. We had two options-
1. Sack Tuchel before pre season and start with a new manager.
2. Keep Tuchel, invest on him and offer a long term deal.

We chose 2nd option and after 5 games thought of the 1st option. What's happening?"
5897,2022-09-07 12:16:19+00:00,_therealbee_,I hear say Dem sack Tuchel 🤔
5898,2022-09-07 12:16:18+00:00,shopfilm,Tuchel was on the mind a lot this morning..now read he’s got the sack ? It shows you how much…or how far it’s gone since last season for footie managers to be too invested in this..&amp; it hasn’t always paid off.
5899,2022-09-07 12:16:15+00:00,Iamikkenna,"Two summers ago, Chelsea owner signed all the first choice transfer target for Lampard, then sacked him before he could use them. Summer 2022, Chelsea owner signed all the first choice transfer target for Tuchel, broke the transfer record, then sack him before he could use them."
5900,2022-09-07 12:16:12+00:00,deltanumerica,Thomas Tuchel: Chelsea sack manager following Champions League defeat - BBC Sport https://t.co/3lAbZDOjPi
5901,2022-09-07 12:16:11+00:00,DaleSpaniard,"Woke up to news dat Tuchel got the sack, I really hope it’s for the betterment of the club and our results will get better. Thank you TT, it was good while it lasted 💙 #KTBFFH"
5902,2022-09-07 12:16:11+00:00,MARTINISKUS,"Chelsea last year with Tuchel were really good defensively tho. And this year you sack him because of a bad start?
Mind you, you've bought defenders this year but you dont give time to the coach that solidified your defense upon his arrival."
5903,2022-09-07 12:16:10+00:00,kanegalex13,tuchel gets the sack and sky think who can we bring on to discuss it 🤔 ah yes Nathan Dyer 🤣🤣🤣🤣
5904,2022-09-07 12:16:06+00:00,davis_O94,Chelsea owner Todd Boehly-Clearlake calls an emergency meeting after a Kenyan based legendary tweep Moseti Abel posted that it was sad and unfair for the club owners to sack Thomas Tuchel a season after the former manager won them UEFA Champions League. https://t.co/eA8WmLi0pq
5905,2022-09-07 12:16:05+00:00,Chelsea90049532,"Absolutely baffling decision to sack Thomas Tuchel came in mid way through a season us fans viewed as ""finished"" got us top 4 and won the Champions League 

Last season we finish 3rd behind the two best teams in the world 

1 bad run of form and he's out the door what a joke"
5906,2022-09-07 12:16:04+00:00,AfzanAfifi,"Tak... Sekarang ni... Macam tak rasa ke terburu-buru kau sack Tuchel tu? Season lepas dia baru kaut beberapa piala. Season ni mungkin akan ada lagi. Sabarlah sikit, takkanlah kau expect player baru beli, terus ngam. Aduh."
5907,2022-09-07 12:16:03+00:00,theipaper,"It is thought that Tuchel had grown distant from the club’s board and had a fractured relationship with his players, which made Boehly’s mind up to sack the head coach.

Read more here ➡️ https://t.co/goeigftS5U"
5908,2022-09-07 12:15:59+00:00,yike23,@juventusfc do the right thing sack allegri appoint tuchel as our manager #AllegriOut
5909,2022-09-07 12:15:58+00:00,doxingcrew,"@hashim0307 Watch football bro, not rugby, tuchel is the same terrorist like Allegri, I agree they must sack Allegri now for the sake of Zidane. If chelsea get him, no more brilliant manager left  for free."
5910,2022-09-07 12:15:52+00:00,KashmiriLegend,"@sajid2kmatami @ChelseaFC @danroan I just hope it had some other unknown reason which we don’t know of, there’s arguably no one better on the market than tuchel. Especially after giving him 300 mil this window.. You sack him after 1 game??"
5911,2022-09-07 12:15:49+00:00,krishna_yash13,Americans waking upto tuchel's sack 😭😭😭
5912,2022-09-07 12:15:48+00:00,Ericluong_,yes tuchel was failing his job so far 7 games into the season but it wasn’t sack worthy like cmon bro at least give him time he was our dof the whole fucking summer and you gave him free reign over the summer but give him not time now to work with them? makes no sense
5913,2022-09-07 12:15:43+00:00,Pratiklampard8,"One thing about Tuchel I will never forget and will love him for this

I was such a heartbroken fan, after the Lampard sack and never thought I would even support a manager with that enthusiasm
But tuchel made me love him from day one itself"
5914,2022-09-07 12:15:40+00:00,WoodsIbrahim,"What kind of confusion is this?
Aubameyang sign for Chelsea because of Tuchel,he played 58min with him and lost a match,the next thing nah sack letter.

Life no balance at all....
Breaking news"
5915,2022-09-07 12:15:36+00:00,skworldfootball,"Chelsea gave Tuchel all the money to spend this summer only to sack him one week later. 😅

#ThomasTuchel #Chelsea https://t.co/bc9Ft9MUYe"
5916,2022-09-07 12:15:32+00:00,tvxyzghana,Chelsea sack head coach Thomas Tuchel https://t.co/2VoQKCsMGY
5917,2022-09-07 12:15:24+00:00,realNeoM,"@AshleyMakgatho That said though, I do feel it was too early to give him the sack. Like players, managers also can be off form. Tuchel was backed heavily in the summer. Why give him the players he wants and then fire him? It doesn’t make sense."
5918,2022-09-07 12:15:22+00:00,RaneroAndres,"Wow... 😨
Chelsea sack Tuchel after rocky start to season
https://t.co/v30Vi5EQOo"
5919,2022-09-07 12:15:16+00:00,Ralphdani,"So after buying CSO Koulibaly et al and Aubameyang, dem still sack Tuchel. @Danger_Hazard10 your team Na small London club."
5920,2022-09-07 12:15:14+00:00,SportsbookBTC,Chelsea sack Tuchel: New manager´s daunting to-do list https://t.co/edVwHmtauL ⚽️⚽️  📲 Bet now via ⟶ https://t.co/0I4IIfDtKQ √
5921,2022-09-07 12:15:13+00:00,SportsbookBTC,Chelsea sack Tuchel: Champions League glory and Lukaku lethargy – the German´s highs and lows https://t.co/f3hllXuKpK ⚽️⚽️  📲 Bet now via ⟶ https://t.co/0I4IIfDtKQ √
5922,2022-09-07 12:15:13+00:00,meerrushd,"bukak2 fon benda first keluar tuchel kena sack , dia macam deymm wth is this mann"
5923,2022-09-07 12:15:07+00:00,NgCrawler,Chelsea Sack Coach Tuchel https://t.co/ThkfErjPpB
5924,2022-09-07 12:15:04+00:00,nasrulnaim25,"Lain macam Chelsea, Tuchel pun kena sack."
5925,2022-09-07 12:15:02+00:00,TheAthleticUK,"🔹 Tensions since US tour
🔹 Players not directly consulted
🔹 Who they turn to next

@David_Ornstein, @liam_twomey and @markchapman react to Chelsea's decision to sack Thomas Tuchel... #CFC 

🎙️ 𝗧𝗛𝗘 𝗔𝗧𝗛𝗟𝗘𝗧𝗜𝗖 𝗙𝗢𝗢𝗧𝗕𝗔𝗟𝗟 𝗣𝗢𝗗𝗖𝗔𝗦𝗧"
